Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
15;1203415;Поступление зарплаты на счет;Ремонт;0;0.46;женский;2;0;высшее;менеджер среднего звена;>250;0;68;37;Другое;ООО;женат / замужем;2;2;2;1;0;0;0;1;1;1;0.2;1;4;55;5;0;1;0;73;0;0;0;0;0;0;0
15;1203435;2НДФЛ;Лечение;1;0.51;женский;1;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203455;2НДФЛ;Ремонт;0;0.46;мужской;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203475;Свободная форма с печатью работодателя;Ремонт;1;0.46;женский;2;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203495;Поступление зарплаты на счет;Ремонт;1;0.3;мужской;0;0;высшее;рабочий;>250;0;82;42;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203515;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.24;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;182;39;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203535;Форма банка (без печати работодателя);Ремонт;1;0.28;женский;0;0;высшее;менеджер высшего звена;< 50;0;17;33;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;1;0;0;0;1;1;0;26;1;1;0;27;27;0;0;0;0;0;0;0
15;1203555;Поступление зарплаты на счет;Ремонт;0;0.38;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;12;51;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203575;Форма банка (без печати работодателя);Ремонт;1;0.26;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;28;Торговля;ООО;разведен / разведена;2;0;0;0;0;0;0;0;0;0;0;0;2;14;2;0;1;33;46;0;0;0;0;0;0;0
15;1203595;2НДФЛ;Обучение;0;0.48;мужской;0;0;среднее-специальное;менеджер высшего звена;< 50;0;293;49;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203615;2НДФЛ;Ремонт;1;0.44;женский;0;0;высшее;специалист;>250;0;52;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203635;Поступление зарплаты на счет;Ремонт;1;0.54;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203655;Форма банка (без печати работодателя);Ремонт;0;0.52;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;26;29;Торговля;ООО;холост / не замужем;2;0;0;0;0;0;1;0;0;0;0.8;4;1;73;5;2;0;11;24;0;0;0;0;0;0;0
15;1203675;Свободная форма с печатью работодателя;Ремонт;1;0.32;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203695;Свободная форма с печатью работодателя;Ремонт;0;0.55;мужской;0;0;высшее;вспомогательный персонал;>250;0;162;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203715;2НДФЛ;Ремонт;0;0.26;женский;1;0;высшее;специалист;>250;0;14;33;Торговля;ООО;женат / замужем;4;4;4;4;3;0;0;0;0;0;1;1;0;11;1;0;0;21;21;0;0;0;0;0;0;0
15;1203735;Свободная форма с печатью работодателя;Другое;0;0.28;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203755;Форма банка (без печати работодателя);Ремонт;1;0.45;мужской;0;0;высшее;менеджер среднего звена;>250;0;16;28;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203775;Форма банка (без печати работодателя);Ремонт;1;0.24;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;142;38;Торговля;ЗАО;женат / замужем;1;1;0;0;0;0.2571428571;0;1;0;0;0.3571428571;5;9;182;14;2;1;3;100;1;1;0;0;1;0;0
15;1203795;Поступление зарплаты на счет;Покупка автомобиля;1;0.5;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;64;33;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203815;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.4;женский;0;0;второе высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203835;Форма банка (без печати работодателя);Ремонт;1;0.58;женский;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;17;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203855;Поступление зарплаты на счет;Ремонт;1;0.3;мужской;0;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203875;Поступление зарплаты на счет;Другое;0;0.37;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203895;Поступление зарплаты на счет;Ремонт;0;0.47;женский;0;0;высшее;вспомогательный персонал;>250;0;81;33;Торговля;ООО;женат / замужем;3;1;0;0;0;0.0463576159;0;0;0;0;0.2857142857;2;5;144;7;1;0;18;87;1;0;0;0;0;0;0
15;1203915;Поступление зарплаты на счет;Ремонт;1;0.24;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;41;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203935;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203955;Форма банка (без печати работодателя);Ремонт;1;0.57;мужской;0;0;среднее;вспомогательный персонал;>250;0;167;34;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1203975;Форма банка (без печати работодателя);Ремонт;1;0.3;женский;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;69;43;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0.0455927052;0;0;0;0;0.3571428571;5;9;314;14;3;2;12;108;1;0;0;0;0;0;0
15;1203995;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;менеджер среднего звена;>250;1;249;51;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204015;Поступление зарплаты на счет;Ремонт;0;0.22;мужской;0;0;высшее;специалист;>250;1;15;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204035;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;женский;0;0;высшее;специалист;>250;0;6;38;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204055;Свободная форма с печатью работодателя;Ремонт;1;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;43;26;Торговля;ООО;женат / замужем;1;1;1;0;0;0.2300884956;0;0;0;0;0.6666666667;6;3;87;9;3;0;6;36;1;1;0;0;0;0;0
15;1204075;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.49;мужской;2;0;высшее;менеджер среднего звена;>250;0;187;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204095;Форма банка (без печати работодателя);Лечение;1;0.49;женский;0;0;незаконченное высшее;менеджер среднего звена;< 50;0;19;34;Торговля;ООО;холост / не замужем;3;2;2;1;1;0.0772532189;0;2;1;0;0.3076923077;4;9;215;13;2;2;2;94;1;1;0;0;0;0;0
15;1204115;Поступление зарплаты на счет;Ремонт;1;0.51;женский;0;0;высшее;менеджер среднего звена;>250;1;43;26;Информационные технологии;ООО;разведен / разведена;1;1;0;0;0;0.015625;0;0;0;0;0.25;2;6;63;8;2;1;9;39;1;0;0;0;0;0;0
15;1204135;Форма банка (без печати работодателя);Лечение;0;0.48;женский;2;0;среднее;менеджер высшего звена;< 50;0;9;42;Торговля;ЗАО;женат / замужем;1;1;1;1;1;0.0426829268;1;0;0;0;0.25;2;6;157;8;1;1;35;84;1;0;0;0;0;0;0
15;1204155;Поступление зарплаты на счет;Ремонт;1;0.19;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;23;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;2;0;14;2;2;0;9;10;0;0;0;0;0;0;0
15;1204175;Форма банка (без печати работодателя);Ремонт;0;0.53;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;145;53;Торговля;ООО;холост / не замужем;5;2;1;0;0;0.1164021164;0;0;0;0;0.4166666667;5;7;167;12;2;3;11;102;1;0;0;0;0;0;0
15;1204195;Свободная форма с печатью работодателя;Ремонт;1;0.3;женский;0;0;среднее-специальное;вспомогательный персонал;>250;3;86;48;Торговля;ООО;повторный брак;5;5;5;5;5;0.0677083333;1;0;0;0;0.4375;7;9;179;16;2;0;11;90;1;0;0;0;0;0;0
15;1204215;2НДФЛ;Ремонт;1;0.37;мужской;0;0;среднее-специальное;рабочий;>250;0;7;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204235;2НДФЛ;Покупка недвижимости/ строительство;0;0.43;мужской;0;0;высшее;рабочий;>250;0;42;28;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.3783783784;0;0;0;0;0;0;2;23;2;0;0;32;57;1;0;0;0;0;0;0
15;1204255;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;мужской;0;0;второе высшее;специалист;< 50;0;42;32;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204275;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;72;46;Торговля;ООО;женат / замужем;1;1;0;0;0;0.0724637681;0;0;0;0;0.4444444444;4;5;192;9;2;2;8;59;1;0;0;0;0;0;0
15;1204295;Свободная форма с печатью работодателя;Ремонт;0;0.44;мужской;1;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204315;2НДФЛ;Ремонт;1;0.41;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204335;Форма банка (без печати работодателя);Ремонт;1;0.37;мужской;0;0;высшее;менеджер среднего звена;>250;0;16;48;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204355;Форма банка (без печати работодателя);Ремонт;1;0.46;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204375;2НДФЛ;Ремонт;0;0.41;мужской;0;0;высшее;менеджер среднего звена;>250;0;42;37;Торговля;ООО;женат / замужем;2;2;2;2;2;0;1;2;0;0;0.7142857143;5;2;52;7;3;0;4;72;0;0;0;0;0;0;0
15;1204395;2НДФЛ;Ремонт;1;0.27;мужской;0;0;высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204415;2НДФЛ;Ремонт;1;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1204435;Форма банка (без печати работодателя);Ремонт;0;0.42;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;53;40;Торговля;Индивидуальный предприниматель;женат / замужем;6;3;2;2;1;0.0473537604;0;1;1;0;0.1379310345;4;25;342;29;2;3;2;87;1;1;1;1;0;0;0
15;1204455;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.23;женский;0;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
